43,62,13,Citizen630,-10.0,love, sadness, fear
Some(2023-06-28 23:29:55),597,8,64,Citizen803,30.0,harmony, anger, joy
Some(2023-06-28 23:29:55),597,8,64,Citizen636,10.0,harmony, anger, joy
Some(2023-06-28 23:29:55),597,8,64,Citizen322,10.0,harmony, anger, joy
Some(2023-06-28 23:29:55),597,8,64,Citizen540,-10.0,harmony, anger, joy
Some(2023-06-28 23:29:55),597,8,64,Citizen843,10.0,harmony, anger, joy
Some(2023-06-28 23:29:55),597,8,64,Citizen10,10.0,harmony, anger, joy
Some(2023-06-28 23:29:55),597,8,64,Citizen969,30.0,harmony, anger, joy
Some(2023-06-28 23:29:55),597,8,64,Citizen18,-10.0,harmony, anger, joy
Some(2023-06-28 23:29:55),597,8,64,Citizen210,-10.0,harmony, anger, joy
Some(2023-06-28 23:29:55),597,8,64,Citizen648,30.0,harmony, anger, joy
Some(2023-06-28 23:29:55),597,8,64,Citizen631,30.0,harmony, anger, joy
430,76,78,Citizen822,30.0,anarchy, joy, hope
430,76,78,Citizen584,10.0,anarchy, joy, hope
430,76,78,Citizen452,-30.0,anarchy, joy, hope
430,76,78,Citizen142,10.0,anarchy, joy, hope
430,76,78,Citizen826,-10.0,anarchy, joy, hope
430,76,78,Citizen309,10.0,anarchy, joy, hope
430,76,78,Citizen949,10.0,anarchy, joy, hope
430,76,78,Citizen786,10.0,anarchy, joy, hope
430,76,78,Citizen651,10.0,anarchy, joy, hope
899,34,56,Citizen455,30.0,happiness, happiness, kindness
899,34,56,Citizen790,-10.0,peace, conflict, envy
899,34,56,Citizen427,10.0,guilt, happiness, hope
899,34,56,Citizen19,-10.0,guilt, disgust, hope
899,34,56,Citizen473,-10.0,frustration, serenity, envy
899,34,56,Citizen220,10.0,happiness, love, envy
899,34,56,Citizen557,10.0,serenity, hope, frustration
899,34,56,Citizen375,30.0,hope, love, joy
899,34,56,Citizen8,10.0,love, hope, conflict
899,34,56,Citizen882,10.0,frustration, hope, serenity
11,84,57,Citizen576,30.0,gratitude, freedom, conflict
11,84,57,Citizen446,30.0,gratitude, freedom, conflict
11,84,57,Citizen194,30.0,gratitude, freedom, conflict
11,84,57,Citizen882,10.0,gratitude, freedom, conflict
11,84,57,Citizen100,10.0,gratitude, freedom, conflict
11,84,57,Citizen156,30.0,gratitude, freedom, conflict
11,84,57,Citizen221,-10.0,gratitude, freedom, conflict
11,84,57,Citizen361,30.0,gratitude, freedom, conflict
11,84,57,Citizen602,30.0,gratitude, freedom, conflict
11,84,57,Citizen917,10.0,gratitude, freedom, conflict
11,84,57,Citizen438,30.0,gratitude, freedom, conflict
11,84,57,Citizen125,10.0,gratitude, freedom, conflict
11,84,57,Citizen251,30.0,gratitude, freedom, conflict
820,4,23,Citizen338,-10.0,disgust, freedom, anger
820,4,23,Citizen813,10.0,disgust, freedom, anger
820,4,23,Citizen706,30.0,disgust, freedom, anger
820,4,23,Citizen896,10.0,disgust, freedom, anger
820,4,23,Citizen446,10.0,disgust, freedom, anger
820,4,23,Citizen503,30.0,disgust, freedom, anger
820,4,23,Citizen63,10.0,disgust, freedom, anger
820,4,23,Citizen610,10.0,disgust, freedom, anger
Some(2023-06-28 23:29:55),2,71,33,Citizen365,30.0,harmony, contentment, love
Some(2023-06-28 23:29:55),2,71,33,Citizen647,30.0,harmony, contentment, love
Some(2023-06-28 23:29:55),2,71,33,Citizen812,10.0,harmony, contentment, love
Some(2023-06-28 23:29:55),2,71,33,Citizen968,-10.0,harmony, contentment, love
Some(2023-06-28 23:29:55),2,71,33,Citizen271,10.0,harmony, contentment, love
Some(2023-06-28 23:29:55),2,71,33,Citizen211,30.0,harmony, contentment, love
Some(2023-06-28 23:29:55),2,71,33,Citizen105,10.0,harmony, contentment, love
Some(2023-06-28 23:29:55),2,71,33,Citizen521,10.0,harmony, contentment, love
282,42,12,Citizen533,30.0,peace, contentment, hope
282,42,12,Citizen35,-10.0,fear, happiness, stress
282,42,12,Citizen962,30.0,harmony, harmony, joy
282,42,12,Citizen594,-10.0,serenity, fear, disgust
282,42,12,Citizen888,30.0,hope, love, love
282,42,12,Citizen985,10.0,harmony, disgust, serenity
282,42,12,Citizen707,-10.0,kindness, sadness, envy
282,42,12,Citizen978,-30.0,shame, sadness, sadness
282,42,12,Citizen859,10.0,fear, happiness, peace
282,42,12,Citizen773,-10.0,joy, shame, guilt
282,42,12,Citizen514,10.0,joy, happiness, anger
282,40,9,Citizen888,30.0,hope, love, love
282,40,9,Citizen707,-10.0,kindness, sadness, envy
282,40,9,Citizen978,-30.0,shame, sadness, sadness
282,40,9,Citizen40,10.0,conflict, happiness, kindness
282,40,9,Citizen773,-10.0,shame, shame, peace
282,40,9,Citizen812,10.0,peace, sadness, serenity
282,40,9,Citizen859,10.0,fear, happiness, peace
282,40,9,Citizen243,10.0,peace, stress, gratitude
282,40,9,Citizen773,-10.0,joy, shame, guilt
282,40,9,Citizen514,10.0,joy, happiness, anger
282,40,9,Citizen838,-10.0,sadness, sadness, love
969,44,53,Citizen864,10.0,kindness, disgust, freedom
969,44,53,Citizen732,10.0,kindness, disgust, freedom
969,44,53,Citizen181,10.0,kindness, disgust, freedom
969,44,53,Citizen163,10.0,kindness, disgust, freedom
969,44,53,Citizen6,30.0,kindness, disgust, freedom
969,44,53,Citizen91,10.0,kindness, disgust, freedom
969,44,53,Citizen296,10.0,kindness, disgust, freedom
969,44,53,Citizen413,30.0,kindness, disgust, freedom
969,44,53,Citizen121,10.0,kindness, disgust, freedom
969,44,53,Citizen426,-10.0,kindness, disgust, freedom
969,44,53,Citizen389,10.0,kindness, disgust, freedom
36,75,56,Citizen528,10.0,harmony, fear, peace
36,75,56,Citizen78,-10.0,sadness, conflict, contentment
36,75,56,Citizen453,10.0,happiness, shame, joy
36,75,56,Citizen835,-10.0,anger, shame, contentment
36,75,56,Citizen681,10.0,hope, shame, gratitude
36,75,56,Citizen644,10.0,hope, conflict, contentment
36,75,56,Citizen601,10.0,guilt, gratitude, gratitude
36,75,56,Citizen485,-10.0,gratitude, stress, envy
36,75,56,Citizen445,10.0,love, kindness, shame
36,75,56,Citizen578,10.0,sadness, love, happiness
36,75,56,Citizen835,10.0,contentment, sadness, harmony
36,75,56,Citizen71,-10.0,fear, happiness, sadness
36,75,56,Citizen681,-30.0,disgust, shame, disgust
262,5,34,Citizen608,-30.0,envy, sadness, shame
262,5,34,Citizen277,-10.0,frustration, frustration, happiness
262,5,34,Citizen24,-10.0,happiness, disgust, anger
262,5,34,Citizen742,10.0,stress, hope, joy
262,5,34,Citizen903,10.0,envy, peace, contentment
262,5,34,Citizen182,10.0,hope, joy, disgust
262,5,34,Citizen238,10.0,contentment, stress, love
262,5,34,Citizen906,30.0,gratitude, serenity, love
262,5,34,Citizen539,10.0,happiness, serenity, stress
262,5,34,Citizen100,-10.0,guilt, fear, happiness
616,102,94,Citizen390,10.0,love, love, guilt
946,74,54,Citizen453,10.0,happiness, shame, joy
946,74,54,Citizen835,-10.0,anger, shame, contentment
946,74,54,Citizen681,10.0,hope, shame, gratitude
946,74,54,Citizen644,10.0,hope, conflict, contentment
946,74,54,Citizen601,10.0,guilt, gratitude, gratitude
946,74,54,Citizen485,-10.0,gratitude, stress, envy
946,74,54,Citizen609,-10.0,guilt, love, conflict
946,74,54,Citizen707,-10.0,peace, guilt, envy
946,74,54,Citizen445,10.0,love, kindness, shame
946,74,54,Citizen578,10.0,sadness, love, happiness
946,74,54,Citizen835,10.0,contentment, sadness, harmony
946,74,54,Citizen71,-10.0,fear, happiness, sadness
946,74,54,Citizen681,-30.0,disgust, shame, disgust
262,4,28,Citizen608,-30.0,envy, sadness, shame
262,4,28,Citizen182,10.0,hope, joy, disgust
262,4,28,Citizen238,10.0,contentment, stress, love
262,4,28,Citizen487,-10.0,peace, anger, anger
262,4,28,Citizen506,-10.0,sadness, shame, happiness
262,4,28,Citizen759,30.0,peace, kindness, harmony
282,41,11,Citizen35,-10.0,fear, happiness, stress
282,41,11,Citizen594,-10.0,serenity, fear, disgust
282,41,11,Citizen888,30.0,hope, love, love
282,41,11,Citizen985,10.0,harmony, disgust, serenity
282,41,11,Citizen707,-10.0,kindness, sadness, envy
282,41,11,Citizen978,-30.0,shame, sadness, sadness
282,41,11,Citizen40,10.0,conflict, happiness, kindness
282,41,11,Citizen859,10.0,fear, happiness, peace
282,41,11,Citizen773,-10.0,joy, shame, guilt
282,41,11,Citizen514,10.0,joy, happiness, anger
597,7,64,Citizen409,30.0,joy, anarchy, anarchy
597,7,64,Citizen803,30.0,joy, anarchy, anarchy
597,7,64,Citizen636,10.0,joy, anarchy, anarchy
597,7,64,Citizen322,10.0,joy, anarchy, anarchy
597,7,64,Citizen540,-10.0,joy, anarchy, anarchy
597,7,64,Citizen843,10.0,joy, anarchy, anarchy
597,7,64,Citizen10,10.0,joy, anarchy, anarchy
597,7,64,Citizen969,30.0,joy, anarchy, anarchy
597,7,64,Citizen18,-10.0,joy, anarchy, anarchy
597,7,64,Citizen210,-10.0,joy, anarchy, anarchy
597,7,64,Citizen648,30.0,joy, anarchy, anarchy
597,7,64,Citizen631,30.0,joy, anarchy, anarchy
946,76,54,Citizen17,-30.0,disgust, stress, frustration
946,76,54,Citizen453,10.0,happiness, shame, joy
946,76,54,Citizen835,-10.0,anger, shame, contentment
946,76,54,Citizen681,10.0,hope, shame, gratitude
946,76,54,Citizen644,10.0,hope, conflict, contentment
946,76,54,Citizen601,10.0,guilt, gratitude, gratitude
946,76,54,Citizen485,-10.0,gratitude, stress, envy
946,76,54,Citizen609,-10.0,guilt, love, conflict
946,76,54,Citizen707,-10.0,peace, guilt, envy
946,76,54,Citizen445,10.0,love, kindness, shame
946,76,54,Citizen578,10.0,sadness, love, happiness
946,76,54,Citizen835,10.0,contentment, sadness, harmony
651,54,52,Citizen775,30.0,love, anger, peace
651,54,52,Citizen113,30.0,love, anger, peace
651,54,52,Citizen311,30.0,love, anger, peace
651,54,52,Citizen111,30.0,love, anger, peace
651,54,52,Citizen381,10.0,love, anger, peace
651,54,52,Citizen72,10.0,love, anger, peace
651,54,52,Citizen166,10.0,love, anger, peace
651,54,52,Citizen609,30.0,love, anger, peace
651,54,52,Citizen855,10.0,love, anger, peace
651,54,52,Citizen623,-30.0,love, anger, peace
651,54,52,Citizen710,10.0,love, anger, peace
651,54,52,Citizen420,-10.0,love, anger, peace
651,54,52,Citizen943,-10.0,love, anger, peace
651,54,52,Citizen365,30.0,love, anger, peace
Some(2023-06-28 23:35:56),607,91,83,Citizen789,-10.0,frustration, frustration, joy
Some(2023-06-28 23:35:56),607,91,83,Citizen948,30.0,frustration, frustration, joy
Some(2023-06-28 23:35:56),607,91,83,Citizen135,30.0,frustration, frustration, joy
Some(2023-06-28 23:35:56),607,91,83,Citizen192,-10.0,frustration, frustration, joy
Some(2023-06-28 23:35:56),607,91,83,Citizen641,10.0,frustration, frustration, joy
Some(2023-06-28 23:35:56),607,91,83,Citizen318,30.0,frustration, frustration, joy
Some(2023-06-28 23:35:56),607,91,83,Citizen233,-10.0,frustration, frustration, joy
Some(2023-06-28 23:35:56),607,91,83,Citizen544,-30.0,frustration, frustration, joy
Some(2023-06-28 23:35:56),607,91,83,Citizen949,30.0,frustration, frustration, joy
Some(2023-06-28 23:35:56),607,91,83,Citizen617,30.0,frustration, frustration, joy
Some(2023-06-28 23:35:56),965,60,59,Citizen620,30.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen625,-10.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen730,10.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen528,30.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen800,30.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen80,30.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen914,30.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen175,10.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen987,30.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen525,10.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen68,10.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen94,-30.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen628,10.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen121,30.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen290,30.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen287,30.0,freedom, harmony, love
Some(2023-06-28 23:35:56),965,60,59,Citizen809,10.0,freedom, harmony, love
669,81,46,Citizen919,30.0,serenity, frustration, fear
669,81,46,Citizen780,10.0,serenity, frustration, fear
669,81,46,Citizen429,30.0,serenity, frustration, fear
669,81,46,Citizen569,-10.0,serenity, frustration, fear
669,81,46,Citizen450,30.0,serenity, frustration, fear
669,81,46,Citizen341,10.0,serenity, frustration, fear
669,81,46,Citizen682,10.0,serenity, frustration, fear
669,81,46,Citizen548,-10.0,serenity, frustration, fear
669,81,46,Citizen845,30.0,serenity, frustration, fear
669,81,46,Citizen944,30.0,serenity, frustration, fear
669,81,46,Citizen764,30.0,serenity, frustration, fear
669,81,46,Citizen989,10.0,serenity, frustration, fear
669,81,46,Citizen569,30.0,serenity, frustration, fear
669,81,46,Citizen725,-10.0,serenity, frustration, fear
43,63,12,Citizen630,-10.0,love, sadness, fear
43,63,12,Citizen494,-10.0,kindness, shame, disgust
43,63,12,Citizen760,-10.0,conflict, love, anger
43,63,12,Citizen777,-30.0,fear, stress, shame
43,63,12,Citizen858,-10.0,anger, peace, disgust
43,63,12,Citizen723,-10.0,serenity, stress, fear
43,63,12,Citizen325,10.0,gratitude, peace, anger
43,63,12,Citizen674,10.0,peace, serenity, anger
Some(2023-06-29 12:22:04),663,66,81,Citizen977,-10.0,gratitude, love, freedom
Some(2023-06-29 12:22:04),663,66,81,Citizen240,30.0,gratitude, love, freedom
Some(2023-06-29 12:22:04),663,66,81,Citizen28,30.0,gratitude, love, freedom
Some(2023-06-29 12:22:04),663,66,81,Citizen834,10.0,gratitude, love, freedom
Some(2023-06-29 12:22:04),663,66,81,Citizen688,-10.0,gratitude, love, freedom
Some(2023-06-29 12:22:04),663,66,81,Citizen721,-10.0,gratitude, love, freedom
Some(2023-06-29 12:22:04),663,66,81,Citizen691,10.0,gratitude, love, freedom
Some(2023-06-29 12:22:04),663,66,81,Citizen186,10.0,gratitude, love, freedom
Some(2023-06-29 12:22:04),663,66,81,Citizen570,-10.0,gratitude, love, freedom
262,4,27,Citizen608,-30.0,envy, sadness, shame
262,4,27,Citizen182,10.0,hope, joy, disgust
262,4,27,Citizen716,10.0,kindness, happiness, stress
262,4,27,Citizen487,-10.0,peace, anger, anger
262,4,27,Citizen506,-10.0,sadness, shame, happiness
262,4,27,Citizen759,30.0,peace, kindness, harmony
262,5,36,Citizen608,-30.0,envy, sadness, shame
262,5,36,Citizen277,-10.0,frustration, frustration, happiness
262,5,36,Citizen24,-10.0,happiness, disgust, anger
262,5,36,Citizen742,10.0,stress, hope, joy
262,5,36,Citizen903,10.0,envy, peace, contentment
262,5,36,Citizen238,10.0,contentment, stress, love
262,5,36,Citizen591,10.0,love, harmony, envy
262,5,36,Citizen906,30.0,gratitude, serenity, love
262,5,36,Citizen539,10.0,happiness, serenity, stress
262,5,36,Citizen100,-10.0,guilt, fear, happiness
262,5,36,Citizen385,-10.0,kindness, fear, stress
Some(2023-06-29 12:21:04),735,97,88,Citizen362,30.0,contentment, contentment, happiness
Some(2023-06-29 12:21:04),735,97,88,Citizen965,30.0,contentment, contentment, happiness
Some(2023-06-29 12:21:04),735,97,88,Citizen435,10.0,contentment, contentment, happiness
Some(2023-06-29 12:21:04),735,97,88,Citizen421,30.0,contentment, contentment, happiness
Some(2023-06-29 12:21:04),735,97,88,Citizen715,30.0,contentment, contentment, happiness
Some(2023-06-29 12:21:04),735,97,88,Citizen916,10.0,contentment, contentment, happiness
Some(2023-06-29 12:21:04),735,97,88,Citizen879,10.0,contentment, contentment, happiness
Some(2023-06-29 12:21:04),735,97,88,Citizen518,30.0,contentment, contentment, happiness
36,73,56,Citizen835,-10.0,anger, shame, contentment
36,73,56,Citizen681,10.0,hope, shame, gratitude
36,73,56,Citizen644,10.0,hope, conflict, contentment
36,73,56,Citizen601,10.0,guilt, gratitude, gratitude
36,73,56,Citizen485,-10.0,gratitude, stress, envy
36,73,56,Citizen445,10.0,love, kindness, shame
36,73,56,Citizen578,10.0,sadness, love, happiness
36,73,56,Citizen835,10.0,contentment, sadness, harmony
36,73,56,Citizen71,-10.0,fear, happiness, sadness
36,73,56,Citizen681,-30.0,disgust, shame, disgust
36,73,56,Citizen175,-10.0,fear, guilt, serenity
36,73,56,Citizen990,10.0,happiness, love, envy
36,73,56,Citizen537,-30.0,shame, conflict, frustration
36,74,58,Citizen528,10.0,harmony, fear, peace
36,74,58,Citizen78,-10.0,sadness, conflict, contentment
36,74,58,Citizen453,10.0,happiness, shame, joy
36,74,58,Citizen837,-10.0,happiness, fear, disgust
36,74,58,Citizen681,10.0,hope, shame, gratitude
36,74,58,Citizen644,10.0,hope, conflict, contentment
36,74,58,Citizen601,10.0,guilt, gratitude, gratitude
36,74,58,Citizen485,-10.0,gratitude, stress, envy
36,74,58,Citizen445,10.0,love, kindness, shame
36,74,58,Citizen578,10.0,sadness, love, happiness
36,74,58,Citizen835,10.0,contentment, sadness, harmony
36,74,58,Citizen71,-10.0,fear, happiness, sadness
36,74,58,Citizen175,-10.0,fear, guilt, serenity
865,92,11,Citizen375,30.0,happiness, contentment, contentment
865,92,11,Citizen864,-10.0,harmony, shame, shame
865,92,11,Citizen638,-10.0,contentment, shame, stress
865,92,11,Citizen656,10.0,conflict, harmony, serenity
865,92,11,Citizen807,30.0,happiness, peace, serenity
865,92,11,Citizen532,30.0,kindness, gratitude, contentment
865,92,11,Citizen752,10.0,peace, stress, contentment
976,24,26,Citizen403,-10.0,shame, harmony, fear
976,24,26,Citizen492,10.0,guilt, happiness, love
976,24,26,Citizen804,30.0,joy, joy, joy
976,24,26,Citizen973,30.0,love, harmony, gratitude
976,24,26,Citizen557,-10.0,joy, disgust, fear
976,24,26,Citizen694,10.0,love, fear, gratitude
976,24,26,Citizen838,-10.0,guilt, envy, love
976,24,26,Citizen224,-10.0,peace, shame, stress
976,24,26,Citizen53,-10.0,love, stress, shame
976,24,26,Citizen645,10.0,serenity, shame, peace
976,24,26,Citizen632,-10.0,guilt, anger, peace
976,24,26,Citizen510,10.0,serenity, joy, fear
976,24,26,Citizen430,-10.0,conflict, contentment, anger
651,54,53,Citizen775,30.0,democracy, kindness, anarchy
651,54,53,Citizen113,30.0,democracy, kindness, anarchy
651,54,53,Citizen311,30.0,democracy, kindness, anarchy
651,54,53,Citizen111,30.0,democracy, kindness, anarchy
651,54,53,Citizen381,10.0,democracy, kindness, anarchy
651,54,53,Citizen72,10.0,democracy, kindness, anarchy
651,54,53,Citizen166,10.0,democracy, kindness, anarchy
651,54,53,Citizen609,30.0,democracy, kindness, anarchy
651,54,53,Citizen855,10.0,democracy, kindness, anarchy
651,54,53,Citizen623,-30.0,democracy, kindness, anarchy
651,54,53,Citizen943,-10.0,democracy, kindness, anarchy
651,54,53,Citizen365,30.0,democracy, kindness, anarchy
616,104,91,No citizen detected.
976,26,23,Citizen403,-10.0,shame, harmony, fear
976,26,23,Citizen8,10.0,frustration, contentment, joy
976,26,23,Citizen492,10.0,guilt, happiness, love
976,26,23,Citizen804,30.0,joy, joy, joy
976,26,23,Citizen973,30.0,love, harmony, gratitude
976,26,23,Citizen968,-10.0,disgust, hope, fear
976,26,23,Citizen557,-10.0,joy, disgust, fear
976,26,23,Citizen153,10.0,happiness, joy, anger
976,26,23,Citizen694,10.0,love, fear, gratitude
976,26,23,Citizen838,-10.0,guilt, envy, love
976,26,23,Citizen224,-10.0,peace, shame, stress
976,26,23,Citizen53,-10.0,love, stress, shame
976,26,23,Citizen645,10.0,serenity, shame, peace
976,26,23,Citizen409,-10.0,kindness, shame, stress
976,26,23,Citizen632,-10.0,guilt, anger, peace
526,70,41,Citizen253,10.0,joy, guilt, love
526,70,41,Citizen188,10.0,love, hope, shame
526,70,41,Citizen583,30.0,gratitude, hope, gratitude
526,70,41,Citizen914,-30.0,stress, anger, fear
526,70,41,Citizen542,30.0,hope, happiness, serenity
526,70,41,Citizen725,10.0,contentment, love, sadness
526,70,41,Citizen37,10.0,frustration, hope, gratitude
526,70,41,Citizen446,10.0,joy, happiness, disgust
526,70,41,Citizen269,-10.0,guilt, serenity, sadness
526,70,41,Citizen383,10.0,peace, fear, love
